ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:32:28.690","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-95.26","14.75","11.85","-37.23","0.000000","0.000000","",""
"06:32:28.888","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.66","-95.34","14.61","11.83","-37.26","0.000000","0.000000","",""
"06:32:29.030","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-95.43","14.71","12.01","-37.30","0.000000","0.000000","",""
"06:32:29.209","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.70","-95.51","14.66","11.83","-37.34","0.000000","0.000000","",""
"06:32:29.357","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.69","-95.60","14.55","11.87","-37.37","0.000000","0.000000","",""
"06:32:29.540","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.70","-95.69","14.66","11.71","-37.41","0.000000","0.000000","",""
"06:32:29.691","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.71","-95.77","14.67","11.87","-37.45","0.000000","0.000000","",""
"06:32:29.859","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","-95.86","14.85","12.01","-37.49","0.000000","0.000000","",""
"06:32:30.195","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-96.03","14.61","11.92","-37.56","0.000000","0.000000","",""
"06:32:30.371","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-96.11","14.68","11.94","-37.59","0.000000","0.000000","",""
"06:32:30.530","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.68","-96.20","14.77","11.86","-37.63","0.000000","0.000000","",""
"06:32:30.694","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.71","-96.28","14.67","11.97","-37.67","0.000000","0.000000","",""
"06:32:30.861","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.73","-96.37","14.55","11.88","-37.70","0.000000","0.000000","",""
"06:32:31.027","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.71","-96.45","14.68","11.71","-37.74","0.000000","0.000000","",""
"06:32:31.193","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-96.54","14.65","12.00","-37.78","0.000000","0.000000","",""
"06:32:31.376","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","-96.62","14.75","11.68","-37.82","0.000000","0.000000","",""
"06:32:31.553","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","-96.71","14.52","11.89","-37.86","0.000000","0.000000","",""
"06:32:31.694","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.65","-96.80","14.68","11.92","-37.89","0.000000","0.000000","",""
"06:32:31.861","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.65","-96.88","14.77","11.81","-37.93","0.000000","0.000000","",""
"06:32:32.027","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.66","-96.97","14.52","11.88","-37.96","0.000000","0.000000","",""
"06:32:32.194","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","-97.06","14.69","11.79","-38.00","0.000000","0.000000","",""
"06:32:32.364","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.68","-97.14","14.60","11.94","-38.04","0.000000","0.000000","",""
"06:32:32.528","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.70","-97.23","14.79","12.00","-38.08","0.000000","0.000000","",""
"06:32:32.695","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.69","-97.31","14.76","11.77","-38.11","0.000000","0.000000","",""
"06:32:32.865","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.29","18.69","-97.39","14.71","11.95","-38.15","0.000000","0.000000","",""
"06:32:33.034","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.70","-97.48","14.81","11.90","-38.19","0.000000","0.000000","",""
"06:32:33.197","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.69","-97.56","14.71","11.92","-38.22","0.000000","0.000000","",""
"06:32:33.385","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","-97.65","14.56","11.85","-38.26","0.000000","0.000000","",""
"06:32:33.532","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-97.74","14.74","12.05","-38.29","0.000000","0.000000","",""
"06:32:33.697","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-97.82","14.57","11.96","-38.33","0.000000","0.000000","",""
"06:32:33.864","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-97.91","14.60","11.91","-38.37","0.000000","0.000000","",""
"06:32:34.063","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.71","-98.00","14.59","11.76","-38.40","0.000000","0.000000","",""
"06:32:34.198","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.69","-98.08","14.68","11.95","-38.44","0.000000","0.000000","",""
"06:32:34.368","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.67","-98.17","14.52","11.86","-38.47","0.000000","0.000000","",""
"06:32:34.556","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.64","-98.25","14.54","12.00","-38.51","0.000000","0.000000","",""
"06:32:34.705","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.66","-98.34","14.73","11.87","-38.54","0.000000","0.000000","",""
"06:32:34.870","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-98.42","14.70","11.94","-38.58","0.000000","0.000000","",""
"06:32:35.033","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.66","-98.51","14.60","11.70","-38.62","0.000000","0.000000","",""
"06:32:35.225","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.67","-98.59","14.70","11.96","-38.65","0.000000","0.000000","",""
"06:32:35.371","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.66","-98.68","14.58","11.86","-38.69","0.000000","0.000000","",""
"06:32:35.537","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","-98.76","14.64","11.80","-38.73","0.000000","0.000000","",""
"06:32:35.718","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-98.85","14.72","11.83","-38.76","0.000000","0.000000","",""
"06:32:35.868","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.71","-98.93","14.66","11.83","-38.80","0.000000","0.000000","",""
"06:32:36.041","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.70","-99.02","14.67","11.79","-38.84","0.000000","0.000000","",""
"06:32:36.201","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.72","-99.10","14.63","11.87","-38.88","0.000000","0.000000","",""
"06:32:36.373","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","-99.19","14.62","11.86","-38.91","0.000000","0.000000","",""
"06:32:36.535","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.70","-99.27","14.73","11.89","-38.95","0.000000","0.000000","",""
"06:32:36.707","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-99.36","14.74","11.80","-38.99","0.000000","0.000000","",""
"06:32:36.873","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-99.44","14.49","11.82","-39.02","0.000000","0.000000","",""
"06:32:37.035","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","-99.52","14.62","11.86","-39.06","0.000000","0.000000","",""
"06:32:37.214","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-99.61","14.64","11.75","-39.10","0.000000","0.000000","",""
"06:32:37.383","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-99.69","14.65","11.99","-39.14","0.000000","0.000000","",""
"06:32:37.559","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.66","-99.78","14.74","11.86","-39.17","0.000000","0.000000","",""
"06:32:37.704","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.64","-99.87","14.82","11.87","-39.21","0.000000","0.000000","",""
"06:32:37.871","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.65","-99.95","14.69","11.88","-39.25","0.000000","0.000000","",""
"06:32:38.049","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.64","-100.04","14.79","11.92","-39.28","0.000000","0.000000","",""
"06:32:38.208","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.67","-100.12","14.65","11.83","-39.32","0.000000","0.000000","",""
"06:32:38.376","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-100.21","14.71","11.93","-39.36","0.000000","0.000000","",""
"06:32:38.542","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-100.29","14.68","11.88","-39.40","0.000000","0.000000","",""
"06:32:38.710","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.70","-100.38","14.63","11.93","-39.43","0.000000","0.000000","",""
"06:32:38.885","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.68","-100.46","14.53","11.94","-39.47","0.000000","0.000000","",""
"06:32:39.048","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.68","-100.55","14.55","11.92","-39.51","0.000000","0.000000","",""
"06:32:39.213","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.65","-100.63","14.80","11.63","-39.54","0.000000","0.000000","",""
"06:32:39.384","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.65","-100.72","14.71","11.91","-39.58","0.000000","0.000000","",""
"06:32:39.550","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","-100.80","14.66","12.04","-39.61","0.000000","0.000000","",""
"06:32:39.720","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.71","-100.89","14.62","11.95","-39.65","0.000000","0.000000","",""
"06:32:39.906","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.68","-100.97","14.66","11.89","-39.69","0.000000","0.000000","",""
"06:32:40.074","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.65","-101.06","14.63","11.87","-39.73","0.000000","0.000000","",""
"06:32:40.230","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-101.14","14.65","11.99","-39.76","0.000000","0.000000","",""
"06:32:40.389","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.71","-101.23","14.68","11.86","-39.80","0.000000","0.000000","",""
"06:32:40.559","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.70","-101.31","14.56","11.97","-39.84","0.000000","0.000000","",""
"06:32:40.732","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.69","-101.40","14.67","11.86","-39.88","0.000000","0.000000","",""
"06:32:40.893","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.66","-101.48","14.54","11.72","-39.92","0.000000","0.000000","",""
"06:32:41.064","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.66","-101.57","14.51","11.91","-39.95","0.000000","0.000000","",""
"06:32:41.228","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.66","-101.66","14.66","11.93","-39.99","0.000000","0.000000","",""
"06:32:41.417","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.64","-101.74","14.48","11.89","-40.03","0.000000","0.000000","",""
"06:32:41.567","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.65","-101.83","14.71","11.78","-40.07","0.000000","0.000000","",""
"06:32:41.734","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.64","-101.91","14.53","11.76","-40.10","0.000000","0.000000","",""
"06:32:41.901","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.67","-102.00","14.68","11.86","-40.14","0.000000","0.000000","",""
"06:32:42.082","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.66","-102.08","14.67","11.92","-40.17","0.000000","0.000000","",""
"06:32:42.240","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","-102.17","14.70","11.76","-40.21","0.000000","0.000000","",""
"06:32:42.408","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-102.25","14.70","11.89","-40.24","0.000000","0.000000","",""
"06:32:42.573","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","-102.34","14.63","12.03","-40.28","0.000000","0.000000","",""
"06:32:42.769","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-102.42","14.69","11.80","-40.31","0.000000","0.000000","",""
"06:32:42.934","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.69","-102.51","14.72","11.92","-40.35","0.000000","0.000000","",""
"06:32:43.076","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.65","-102.59","14.69","11.86","-40.39","0.000000","0.000000","",""
"06:32:43.247","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.64","-102.68","14.56","11.81","-40.42","0.000000","0.000000","",""
"06:32:43.412","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","-102.77","14.55","11.74","-40.46","0.000000","0.000000","",""
"06:32:43.580","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.65","-102.85","14.81","11.84","-40.50","0.000000","0.000000","",""
"06:32:43.748","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.65","-102.94","14.71","11.89","-40.53","0.000000","0.000000","",""
"06:32:43.918","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-103.02","14.61","11.85","-40.57","0.000000","0.000000","",""
"06:32:44.083","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.68","-103.11","14.61","11.87","-40.60","0.000000","0.000000","",""
"06:32:44.252","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30","18.68","-103.20","14.70","12.00","-40.64","0.000000","0.000000","",""
"06:32:44.449","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.68","-103.28","14.64","11.95","-40.68","0.000000","0.000000","",""
"06:32:44.588","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.70","-103.36","14.56","11.86","-40.71","0.000000","0.000000","",""
"06:32:44.761","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.67","-103.45","14.66","11.81","-40.75","0.000000","0.000000","",""
"06:32:44.941","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-103.54","14.72","11.65","-40.79","0.000000","0.000000","",""
"06:32:45.100","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","-103.62","14.78","12.07","-40.82","0.000000","0.000000","",""
